MGYS00001041	Effects of forest managements on soil fungi	Central objective of this study was to analyze forest management effects on soil fungal community structure	root:Environmental:Terrestrial:Soil:Forest soil	32661237	GlobalFungi, a global database of fungal occurrences from high-throughput-sequencing metabarcoding studies.		26635766	Forest Management Type Influences Diversity and Community Composition of Soil Fungi across Temperate Forest Ecosystems.	Fungal communities have been shown to be highly sensitive toward shifts in plant diversity and species composition in forest ecosystems. However, little is known about the impact of forest management on fungal diversity and community composition of geographically separated sites. This study examined the effects of four different forest management types on soil fungal communities. These forest management types include age class forests of young managed beech (Fagus sylvatica L.), with beech stands age of approximately 30 years, age class beech stands with an age of approximately 70 years, unmanaged beech stands, and coniferous stands dominated by either pine (Pinus sylvestris L.) or spruce (Picea abies Karst.) which are located in three study sites across Germany. Soil were sampled from 48 study plots and we employed fungal ITS rDNA pyrotag sequencing to assess the soil fungal diversity and community structure. We found that forest management type significantly affects the Shannon diversity of soil fungi and a significant interaction effect of study site and forest management on the fungal operational taxonomic units richness. Consequently distinct fungal communities were detected in the three study sites and within the four forest management types, which were mainly related to the main tree species. Further analysis of the contribution of soil properties revealed that C/N ratio being the most important factor in all the three study sites whereas soil pH was significantly related to the fungal community in two study sites. Functional assignment of the fungal communities indicated that 38% of the observed communities were Ectomycorrhizal fungi (ECM) and their distribution is significantly influenced by the forest management. Soil pH and C/N ratio were found to be the main drivers of the ECM fungal community composition. Additional fungal community similarity analysis revealed the presence of study site and management type specific ECM genera. This study extends our knowledge on the impact of forest management type on general and ectomycorrhizal fungal diversity and community structure in temperate forests. High plasticity across management types but also study site specific spatial distribution revealed new insights in the ECM fungal distribution patterns.																																										
MGYS00001058	The samples are: (1) soil - RCM based inoculum, used for fermenting glycerol to 1,3 propanediol and (2) the final fermentation samples from select batches Genome sequencing	Soil based inoculum for glycerol to 13-PD fermentation	root:Environmental:Terrestrial:Soil	25480510	Batch, design optimization, and DNA sequencing study for continuous 1,3-propanediol production from waste glycerol by a soil-based inoculum.	1,3-propanediol (1,3-PD) was produced with a robust fermentation process using waste glycerol feedstock from biodiesel production and a soil-based bacterial inoculum. An iterative inoculation method was developed to achieve independence from soil and selectively breed bacterial populations capable of glycerol metabolism to 1,3-PD. The inoculum showed high resistance to impurities in the feedstock. 1,3-PD selectivity and yield in batch fermentations was optimized by appropriate nutrient compositions and pH control. The batch yield of 1,3-PD was maximized to ~0.7 mol/mol for industrial glycerol which was higher than that for pure glycerin. 16S rDNA sequencing results show a systematic selective enrichment of 1,3-PD producing bacteria with iterative inoculation and subsequent process control. A statistical design of experiments was carried out on industrial glycerol batches to optimize conditions, which were used to run two continuous flow stirred-tank reactor (CSTR) experiments over a period of &gt;500 h each. A detailed analysis of steady states at three dilution rates is presented. Enhanced specific 1,3-PD productivity was observed with faster dilution rates due to lower levels of solvent degeneration. 1,3-PD productivity, specific productivity, and yield of 1.1 g/l hr, 1.5 g/g hr, and 0.6 mol/mol of glycerol were obtained at a dilution rate of 0.1 h(-1)which is bettered only by pure strains in pure glycerin feeds.																																													
MGYS00001289	Lipases from Metagenomic Sources	Soil samples were collected from restaurant grease-deposit-site. An enriching step was carried out by inoculating minimal medium with soil and grown at 20°C. Olive oil was added to the medium as the only carbon source. This was done to enrich the samples for organisms having the ability to grow by metabolising oil. DNA was extracted. The acquired metagenome was sequenced at GATC (Constance, Germany). The DNA was sequenced in 300 bp paired end reads using the MiSeq platform.	root:Environmental:Terrestrial:Soil:Oil-contaminated	30210461	Characterization of ML-005, a Novel Metaproteomics-Derived Esterase.	A novel gene encoding for a lipolytic enzyme, designated ML-005, was recently identified using a functional metaproteomics approach. We heterologously expressed this protein in <i>Escherichia coli</i> and biochemically characterized it. ML-005 exhibited lipolytic activity toward short-chained substrates with the preferred substrate being <i>p</i>-nitrophenyl-butyrate, suggesting that ML-005 is an esterase. According to homology analysis and site-directed mutagenesis, the catalytic triad of the enzyme was identified as Ser-99, Asp-164, and His-191. Its optimal pH was determined to be at pH 8. Optimal activity was observed at 45C. It also exhibited temperature, pH and salt tolerance. Residual relative activity after incubating at 50-60C for 360 min was above 80% of its initial activity. It showed tolerance over a broad range of pH (5-12) and retained most of its initial activity. Furthermore, incubating ML-005 in 1 - 5M NaCl solution had negligible effect on its activity. DTT, EDTA, and Beta-mercaptoethanol had no significant effect on ML-005's activity. However, addition of PMSF led to almost complete inactivation consistent with ML-005 being a serine hydrolase. ML-005 remains stable in the presence of a range of metal ions, but addition of Cu<sup>2+</sup> significantly reduces its relative activity. Organic solvents have an inhibitory effect on ML-005, but it retained 21% of activity in 10% methanol. SDS had the most pronounced inhibitory effect on ML-005 among all detergents tested and completely inactivated it. Furthermore, the V<sub>max</sub> of ML-005 was determined to be 59.8 myM/min along with a K<sub>m</sub> of 137.9 myM. The k<sub>cat</sub> of ML-005 is 26 s<sup>-1</sup> and k<sub>cat</sub>/K<sub>m</sub> is 1.88 x 10<sup>5</sup> M<sup>-1</sup> s<sup>-1</sup>.																																													
MGYS00002428	Microbial populations of Lascauxs Apse in relation to collembola and black stains on cave walls.	In the Apse of Lascaux Cave (France), microorganisms present on and in arthropods were identified using the 16S rRNA genes specific for bacteria and the second internal transcribed spacer (ITS2) specific for fungi.	root:Environmental:Terrestrial:Deep subsurface																																																
MGYS00000986	1) Fungi; 2) Soil; 3) Community Targeted Locus (Loci)	To investigate the affects of prescribed fire intervals on the soil fungal communities.	root:Environmental:Terrestrial:Soil	29212440	CONSTAX: a tool for improved taxonomic resolution of environmental fungal ITS sequences.	One of the most crucial steps in high-throughput sequence-based microbiome studies is the taxonomic assignment of sequences belonging to operational taxonomic units (OTUs). Without taxonomic classification, functional and biological information of microbial communities cannot be inferred or interpreted. The internal transcribed spacer (ITS) region of the ribosomal DNA is the conventional marker region for fungal community studies. While bioinformatics pipelines that cluster reads into OTUs have received much attention in the literature, less attention has been given to the taxonomic classification of these sequences, upon which biological inference is dependent. Here we compare how three common fungal OTU taxonomic assignment tools (RDP Classifier, UTAX, and SINTAX) handle ITS fungal sequence data. The classification power, defined as the proportion of assigned OTUs at a given taxonomic rank, varied among the classifiers. Classifiers were generally consistent (assignment of the same taxonomy to a given OTU) across datasets and ranks; a small number of OTUs were assigned unique classifications across programs. We developed CONSTAX (CONSensus TAXonomy), a Python tool that compares taxonomic classifications of the three programs and merges them into an improved consensus taxonomy. This tool also produces summary classification outputs that are useful for downstream analyses. Our results demonstrate that independent taxonomy assignment tools classify unique members of the fungal community, and greater classification power is realized by generating consensus taxonomy of available classifiers with CONSTAX.																																													
MGYS00004294	DOS-1	environmental research	root:Environmental:Terrestrial:Soil:Agricultural	29860105	Dissemination of antibiotic resistance genes and human pathogenic bacteria from a pig feedlot to the surrounding stream and agricultural soils.	The dissemination of antibiotic resistance genes (ARGs), human pathogenic bacteria (HPB), and antibiotic-resistant HPB (ARHPB) from animal feedlot to nearby environment poses a potentially high risk to environmental ecology and public health. Here, a metagenomic analysis was employed to explore the dissemination of ARGs, HPB, and ARHPB from a pig feedlot to surrounding stream and agricultural soils. In total, not detectable (ND)-1,628.4 myg/kg of antibiotic residues, 18 types of ARGs, 48 HPB species, and 216 ARB isolates were detected in all samples. Antibiotic residues from pig feedlot mainly migrated into stream sediments and greenhouse soil. The dominant ARGs and HPB species from pig feedlot spread into stream sediments (tetracycline resistance genes, Clostridium difficile, and Mycobacterium tuberculosis), stream water (multidrug resistance (MDR) genes, Shigella flexneri, and Bordetella pertussis), and greenhouse soil (MDR genes, Bacillus anthracis, and Brucella melitensis). It is concerning that 54.4% of 216 ARB isolates from all samples were potential ARHPB species, and genome sequencing and functional annotation of 4 MDR HPB isolates showed 9 ARG types. Our findings revealed the potential migration and dissemination of antibiotic residues, ARGs, HPB, and ARHPB from pig feedlot to surrounding stream and agricultural soils via pig sewage discharge and manure fertilization.																																													
MGYS00001426	Citrate may stimulate the anaerobic hydrocarbon degraders	Citrate may stimulate the anaerobic hydrocarbon degraders	root:Environmental:Terrestrial:Soil:Clay:Oil-contaminated																																																
MGYS00001062	RDX degrading microbial communities	RDX degrading enrichments were obtained using four different agricultural soils as innocula. The total genomic DNA samples extracted from the communities after two amendments of 20 mg/L of RDX was degraded, was subjected to high throughput amplicon sequencing. Time zero total genomic DNA samples of the agricultural soils were also sequenced.	root:Environmental:Terrestrial:Soil:Agricultural																																																
MGYS00001011	Soil Metagenome	Fine-scale spatial structure of belowground communities	root:Environmental:Terrestrial:Soil	32661237	GlobalFungi, a global database of fungal occurrences from high-throughput-sequencing metabarcoding studies.		26394006	Stochastic distribution of small soil eukaryotes resulting from high dispersal and drift in a local environment.	A central challenge in ecology is to understand the relative importance of processes that shape diversity patterns. Compared with aboveground biota, little is known about spatial patterns and processes in soil organisms. Here we examine the spatial structure of communities of small soil eukaryotes to elucidate the underlying stochastic and deterministic processes in the absence of environmental gradients at a local scale. Specifically, we focus on the fine-scale spatial autocorrelation of prominent taxonomic and functional groups of eukaryotic microbes. We collected 123 soil samples in a nested design at distances ranging from 0.01 to 64 m from three boreal forest sites and used 454 pyrosequencing analysis of Internal Transcribed Spacer for detecting Operational Taxonomic Units of major eukaryotic groups simultaneously. Among the main taxonomic groups, we found significant but weak spatial variability only in the communities of Fungi and Rhizaria. Within Fungi, ectomycorrhizas and pathogens exhibited stronger spatial structure compared with saprotrophs and corresponded to vegetation. For the groups with significant spatial structure, autocorrelation occurred at a very fine scale (&lt;2 m). Both dispersal limitation and environmental selection had a weak effect on communities as reflected in negative or null deviation of communities, which was also supported by multivariate analysis, that is, environment, spatial processes and their shared effects explained on average &lt;10% of variance. Taken together, these results indicate a random distribution of soil eukaryotes with respect to space and environment in the absence of environmental gradients at the local scale, reflecting the dominant role of drift and homogenizing dispersal.																																										
MGYS00001599	Microbial and geochemical sampling in high pressure, low biomass terrestrial subsurface Pyhäsalmi mine.	Microbial and geochemical sampling in high pressure, low biomass terrestrial subsurface Pyh?salmi mine. Pyrosequencing of bacterial and archaeal 16S rDNA and rRNA and fungal ITS DNA and cDNA fractions.	root:Environmental:Terrestrial:Soil:Mine	26579109	Microbiome composition and geochemical characteristics of deep subsurface high-pressure environment, Pyhäsalmi mine Finland.	Pyhaesalmi mine in central Finland provides an excellent opportunity to study microbial and geochemical processes in a deep subsurface crystalline rock environment through near-vertical drill holes that reach to a depth of more than two kilometers below the surface. However, microbial sampling was challenging in this high-pressure environment. Nucleic acid yields obtained were extremely low when compared to the cell counts detected (1.4 x 10(4) cells mL(-1)) in water. The water for nucleic acid analysis went through high decompression (60-130 bar) during sampling, whereas water samples for detection of cell counts by microscopy could be collected with slow decompression. No clear cells could be identified in water that went through high decompression. The high-pressure decompression may have damaged part of the cells and the nucleic acids escaped through the filter. The microbial diversity was analyzed from two drill holes by pyrosequencing amplicons of the bacterial and archaeal 16S rRNA genes and from the fungal ITS regions from both DNA and RNA fractions. The identified prokaryotic diversity was low, dominated by Firmicute, Beta- and Gammaproteobacteria species that are common in deep subsurface environments. The archaeal diversity consisted mainly of Methanobacteriales. Ascomycota dominated the fungal diversity and fungi were discovered to be active and to produce ribosomes in the deep oligotrophic biosphere. The deep fluids from the Pyhaesalmi mine shared several features with other deep Precambrian continental subsurface environments including saline, Ca-dominated water and stable isotope compositions positioning left from the meteoric water line. The dissolved gas phase was dominated by nitrogen but the gas composition clearly differed from that of atmospheric air. Despite carbon-poor conditions indicated by the lack of carbon-rich fracture fillings and only minor amounts of dissolved carbon detected in formation waters, some methane was found in the drill holes. No dramatic differences in gas compositions were observed between different gas sampling methods tested. For simple characterization of gas composition the most convenient way to collect samples is from free flowing fluid. However, compared to a pressurized method a relative decrease in the least soluble gases may appear.																																													
MGYS00005171	Soil bacterial diversity is associated with human population density in urban greenspaces	Urban greenspaces form a vital part of the urban ecosystem and provide an extensive array of ecosystem services, including pollutant degradation, water management, carbon maintenance, and nutrient cycling. However, while the soil microbiota in these ecosystems are essential to these services they remain under-characterized. Here we aimed to determine whether turf grass soil bacterial communities were associated with human population density across a range of greenspaces in parks, streets, and residential areas across a major urban area. Results showed that bacterial diversity was significantly positively correlated with population density within the immediate vicinity of the sampled areas; and species diversity was greater in park and street soils, when compared with residential zones. Population density and greenspace type (park vs street vs residential area) also associated with the composition and structure of the bacterial community. Edaphic properties, including pH, moisture and texture, were also significantly correlated with microbial composition and structure. Co-occurrence network analysis revealed that microbial guilds in urban soils were well connected. Soil moisture and texture together with population density and greenspace type showed strong correlations with several network topological features including assortativity degree, edge density, average path, average betweenness and closeness. These results indicate that changes in urban demographics, as well as the changes in land-use may influence the diversity and structure of urban soil microbial communities. As urbanization is rapidly growing across the planet, understanding the consequences of different urban zoning on soil microbiota represents an unmet need.	root:Environmental:Terrestrial:Soil	29624051	Soil Bacterial Diversity Is Associated with Human Population Density in Urban Greenspaces.	Urban greenspaces provide extensive ecosystem services, including pollutant remediation, water management, carbon maintenance, and nutrient cycling. However, while the urban soil microbiota underpin these services, we still have limited understanding of the factors that influence their distribution. We characterized soil bacterial communities from turf-grasses associated with urban parks, streets, and residential sites across a major urban environment, including a gradient of human population density. Bacterial diversity was significantly positively correlated with the population density; and species diversity was greater in park and street soils, compared to residential soils. Population density and greenspace type also led to significant differences in the microbial community composition that was also significantly correlated with soil pH, moisture, and texture. Co-occurrence network analysis revealed that microbial guilds in urban soils were well correlated. Abundant soil microbes in high density population areas had fewer interactions, while abundant bacteria in high moisture soils had more interactions. These results indicate the significant influence of changes in urban demographics and land-use on soil microbial communities. As urbanization is rapidly growing across the planet, it is important to improve our understanding of the consequences of urban zoning on the soil microbiota.																																													
MGYS00001050	Fungi_NM_soil_plots	The aim of our study was to (1) investigate the diversity of bacterial and fungal communities in a historically contaminated soil from a former coking plant site (Neuves-Maisons, France), (2) assess the impact of plant-assisted attenuation on microbial diversity, (3) characterize the temporal modifications of microbial diversity linked to edaphic parameters.	root:Environmental:Terrestrial:Soil:Contaminated																																																
MGYS00001207	Metagenomic samples from soil	Soil consist of wide range of microbes that can be applied for various processes. This study aims to do meta-genomics analysis of the given soil sample.	root:Environmental:Terrestrial:Soil																																																
MGYS00005040	Bacterial communities in agricultural soils under contrasting agronomic managements and biomes of Argentina	The aim of this study was to compare soil bacterial communities in agricultural lands attempted to soybean production in different regions of Argentina. Intensive and conservative management practices were evaluated in contemporary long-term field experiments carried out in three different locations of the rolling pampas region.	root:Environmental:Terrestrial:Soil:Agricultural																																																
MGYS00000948	Pooled Ectomycorrhizal Root Tips Targeted Locus (Loci)	Soil cores were collected from 72 forest plots (20x40 m) evenly divided into four treatments (elevated pH, elevated P, elevated pH+P, and untreated control) across 2 physiographic regions of Ohio. Each region contained 36 plots within 3 forests. Within each plot, ten cores were sampled 1-m from the base of an adult tree. Cores were sieved to separate roots and soil and root tips that were visually confirmed to be colonized by ectomycorrhizal fungi were pooled into single composite samples for each plot. Genomic DNA was extracted from the pooled root tips from each plot and the primer set ITS1-F/ITS2 was used to amplify the ITS1 region of the rRNA gene. A set of 24 Multiplex Identifiers were used to separate sequence reads into treatment x forest x region combinations and sequencing was completed on the GS-FLX 454 System.	root:Environmental:Terrestrial:Soil:Forest soil	26850158	Mycorrhizal fungal communities respond to experimental elevation of soil pH and P availability in temperate hardwood forests.	Many forests are affected by chronic acid deposition, which can lower soil pH and limit the availability of nutrients such as phosphorus (P), but the response of mycorrhizal fungi to changes in soil pH and P availability and how this affects tree acquisition of nutrients is not well understood. Here, we describe an ecosystem-level manipulation in 72 plots, which increased pH and/or P availability across six forests in Ohio, USA. Two years after treatment initiation, mycorrhizal fungi on roots were examined with molecular techniques, including 454-pyrosequencing. Elevating pH significantly increased arbuscular mycorrhizal (AM) fungal colonization and total fungal biomass, and affected community structure of AM and ectomycorrhizal (EcM) fungi, suggesting that raising soil pH altered both mycorrhizal fungal communities and fungal growth. AM fungal taxa were generally negatively correlated with recalcitrant P pools and soil enzyme activity, whereas EcM fungal taxa displayed variable responses, suggesting that these groups respond differently to P availability. Additionally, the production of extracellular phosphatase enzymes in soil decreased under elevated pH, suggesting a shift in functional activity of soil microbes with pH alteration. Thus, our findings suggest that elevating pH increased soil P availability, which may partly underlie the mycorrhizal fungal responses we observed.																																													
MGYS00001331	Class project on metagenomics using samples from soil.	Class project to get a hand on exercise on metagenomics. Samples were collected from soil and sequenced in Ion torrent PGM.	root:Environmental:Terrestrial:Soil																																																
MGYS00003915	Urban stress is associated with variation in microbial species composition, but not richness, in Manhattan	Green roof and city park samples. In urban environments, green roofs provide a number of potential benefits, including decreases in urban heat island effects and reduced energy costs for buildings. However, they may also serve as habitat islands for maintaining biodiversity across the landscape, similarly to city parks. In this project, eleven experimental green roofs were sampled in addition to five city parks. The green roofs were spread across all five boroughs of New York City and were established in 2010 on top of select recreation centers run by the New York City Department of Parks and Recreation. All experimental green roofs were planted with the same density of native plant communities from the greater New York area and had identical soil substrate and planting box dimensions. The five city parks chosen for sampling included Central Park, the largest park in New York City, and the High Line, which is the newest large park established in the city. From each green roof, six composite soil cores (0-10 cm) were taken from six planting boxes (each box 4 m X 2 m) for a total of six representative samples per green roof. On three of the green roofs, we sampled in a spatially-explicit manner to capture fine-scale heterogeneity in microbial composition. For these samples, 10 individual soil cores were collected from three planting boxes for a total of 30 soil cores per roof. From each city park, three plots (20 m X 20 m) were sampled and five soil cores (0 to 10 cm) were composited as a representative sample for each plot. In Central Park, five plots were sampled rather than three plots due to the larger size of the park. Research questions: Do green roofs planted with native plants in New York City function as biodiversity reservoirs for bacteria, is there significant heterogeneity in microbial community composition at fine spatial scales within individual green roofs, based on the fine-scale spatial heterogeneity of green roof soil bacteria, how many samples are necessary to collect as a representative sample for each green roof, how much overlap is there in microbial community composition of the green roof substrates and city park soils and is there evidence for biogeographical structuring of green roof microbial communities across New York City.	root:Environmental:Terrestrial:Soil	33252655	Dadasnake, a Snakemake implementation of DADA2 to process amplicon sequencing data for microbial ecology.																																														
MGYS00000966	Genome for paddy soils Genome sequencing	To gain a comprehensive understanding of the impacts of different fertilization regimes on the soil microbial communities, 454 pyrosequencing was used to examine differences in microbial community structures among experimental sites managed for 22 years with different chemical fertilizer treatments.	root:Environmental:Terrestrial:Soil:Agricultural	25171335	Long-term nitrogen fertilization of paddy soil shifts iron-reducing microbial community revealed by RNA-(13)C-acetate probing coupled with pyrosequencing.	Iron reduction is an important biogeochemical process in paddy soils, yet little is known about the microbial coupling between nitrogen and iron reduction. Here, we investigated the shift of acetate-metabolizing iron-reducers under long-term nitrogen fertilization using (13)C-acetate-based ribosomal RNA (rRNA)-stable isotope probing (SIP) and pyrosequencing in an incubation experiment, and the shift of putative iron-reducers in original field samples were investigated by 16S rRNA gene-based pyrosequencing. During SIP incubations, in the presence of iron(III) oxyhydroxides, more iron(II) formation and less methane production were detected in nitrogen-fertilized (N) compared with non-fertilized (NF) soil. In (13)C-rRNA from microcosms amended with ferrihydrite (FER), Geobacter spp. were the important active iron-reducers in both soils, and labeled to a greater extent in N (31% of the bacterial classified sequences) than NF soils (11%). Pyrosequencing of the total 16S rRNA transcripts from microcosms at the whole community level further revealed hitherto unknown metabolisms of potential FER reduction by microorganisms including Pseudomonas and Solibacillus spp. in N soil, Dechloromonas, Clostridium, Bacillus and Solibacillus spp. in NF soil. Goethite (GOE) amendment stimulated Geobacter spp. to a lesser extent in both soils compared with FER treatment. Pseudomonas spp. in the N soil and Clostridium spp. in the NF soil may also be involved in GOE reduction. Pyrosequencing results from field samples showed that Geobacter spp. were the most abundant putative iron-reducers in both soils, and significantly stimulated by long-term nitrogen fertilization. Overall, for the first time, we demonstrate that long-term nitrogen fertilization promotes iron(III) reduction and modulates iron-reducing bacterial community in paddy soils.																																													
MGYS00004688	SJP and SJUP Metagenome	SJP- Uranium polluted sediment sample collected from Cauvery bank of Kokarayanpettai, Erode District. SJUP- Unpolluted sample collected from agriculture field of Bhavani, Erode District.	root:Environmental:Terrestrial:Soil:Uranium contaminated																																																
MGYS00000953	Chinampa wetland soil Metagenome	To know the bacterial diversity and variations of microbial communities in chinampa soil.	root:Environmental:Terrestrial:Soil:Wetlands																																																
MGYS00002294	Soil microbial response to organic disturbances	We employed a deep 16S amplicon sequencing approach to evaluate the recovery of the native soil microbiome after multiple disturbances caused by the application of organic vinasse residue, inorganic nitrogen (N) or a combination of both during the sugarcane crop-growing season.	root:Environmental:Terrestrial:Soil:Loam:Contaminated	30103819	Resilience of the resident soil microbiome to organic and inorganic amendment disturbances and to temporary bacterial invasion.	Vinasse, a by-product of sugarcane ethanol production, is recycled by sugarcane plantations as a fertilizer due to its rich nutrient content. However, the impacts of the chemical and microbial composition of vinasse on soil microbiome dynamics are unknown. Here, we evaluate the recovery of the native soil microbiome after multiple disturbances caused by the application of organic vinasse residue, inorganic nitrogen, or a combination of both during the sugarcane crop-growing season (389 days). Additionally, we evaluated the resistance of the resident soil microbial community to the vinasse microbiome. Vinasse applied alone or 30 days prior to N resulted in similar changes in the soil microbial community. Furthermore, the impact of the application of vinasse together with N fertilizer on the soil microbial community differed from that of N fertilizer alone. Organic vinasse is a source of microbes, nutrients, and organic matter, and the combination of these factors drove the changes in the resident soil microbial community. However, these changes were restricted to a short period of time due to the capacity of the soil community to recover. The invasive bacteria present in the vinasse microbiome were unable to survive in the soil conditions and disappeared after 31 days, with the exception of the Acetobacteraceae (native in the soil) and Lactobacillaceae families. Our analysis showed that the resident soil microbial community was not resistant to vinasse and inorganic N application but was highly resilient.																																													
MGYS00001034	Changes in the bacterial communities of subtropical soils from Argentina with different land uses.	The goal of this study was to analyze the modifications in the structure of the bacterial communities from Argentinean subtropical soils caused by changes in land use. The samples included soils from undisturbed forests and from sites that were deforested between 100 and 5 years ago and used for soybean or sugar cane cultivation. The changes in community structure were evaluated by 454 GS FLX high throughput sequencing of the 16S rRNA gene.	root:Environmental:Terrestrial:Soil	25793893	Pyrosequencing reveals changes in soil bacterial communities after conversion of Yungas forests to agriculture.	The Southern Andean Yungas in Northwest Argentina constitute one of the main biodiversity hotspots in the world. Considerable changes in land use have taken place in this ecoregion, predominantly related to forest conversion to croplands, inducing losses in above-ground biodiversity and with potential impact on soil microbial communities. In this study, we used high-throughput pyrosequencing of the 16S ribosomal RNA gene to assess whether land-use change and time under agriculture affect the composition and diversity of soil bacterial communities. We selected two areas dedicated to sugarcane and soybean production, comprising both short- and long-term agricultural sites, and used the adjacent native forest soils as a reference. Land-use change altered the composition of bacterial communities, with differences between productive areas despite the similarities between both forests. At the phylum level, only Verrucomicrobia and Firmicutes changed in abundance after deforestation for sugarcane and soybean cropping, respectively. In cultivated soils, Verrucomicrobia decreased sharply (~80%), while Firmicutes were more abundant. Despite the fact that local diversity was increased in sugarcane systems and was not altered by soybean cropping, phylogenetic beta diversity declined along both chronosequences, evidencing a homogenization of soil bacterial communities over time. In spite of the detected alteration in composition and diversity, we found a core microbiome resistant to the disturbances caused by the conversion of forests to cultivated lands and few or none exclusive OTUs for each land-use type. The overall changes in the relative abundance of copiotrophic and oligotrophic taxa may have an impact in soil ecosystem functionality. However, communities with many taxa in common may also share many functional attributes, allowing to maintain at least some soil ecosystem services after forest conversion to croplands.																																													
MGYS00000956	Soil Genome sequencing	The microdiversity of soil	root:Environmental:Terrestrial:Soil																																																
MGYS00002032	EMG produced TPA metagenomics assembly of the Chinese Poyang Lake resistant genes from soil metagenome (Chinese Poyang Lake resistant genes from soil metagenome) data set	The Chinese Poyang Lake resistant genes from soil metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set PRJEB9412. This project includes samples from the following biomes : Freshwater.	root:Environmental:Terrestrial:Soil																																																
MGYS00004541	BACTERIAL COMMUNITIES IN THE ACID AND THERMOPHILIC CRATER-LAKE OF THE VOLCANO "EL CHICHON", MEXICO		root:Environmental:Terrestrial:Volcanic																																																
MGYS00003812	Jurelivicius Antarctic cleanup	Antarctic Clean Up Project. Microcosms constructed at Brazilian Antarctic Station. Comandante Ferraz using diesel-oil contaminated soil. The contamination was caused by a blast and fire at the station in Ferbruary of 2012	root:Environmental:Terrestrial:Soil:Sand:Oil-contaminated	33252655	Dadasnake, a Snakemake implementation of DADA2 to process amplicon sequencing data for microbial ecology.																																														
MGYS00000988	Global fungal diversity	This is a global dataset of unprecedented scope to disentangle the relative roles of climatic, edaphic, floristic, and spatial variables governing global-scale patterns of soil fungal diversity. We also address key macro-ecological phenomena such as latitudinal gradients of diversity and Rapoports rule (expansion of species latitudinal range with increasing latitude) as well as cross-biome and cross-continental biogeographic relationships in multiple phylogenetic and functional groups of fungi.	root:Environmental:Terrestrial:Soil	32661237	GlobalFungi, a global database of fungal occurrences from high-throughput-sequencing metabarcoding studies.		32463383	Fungal metabarcoding data integration framework for the MycoDiversity DataBase (MDDB).	Fungi have crucial roles in ecosystems, and are important associates for many organisms. They are adapted to a wide variety of habitats, however their global distribution and diversity remains poorly documented. The exponential growth of DNA barcode information retrieved from the environment is assisting considerably the traditional ways for unraveling fungal diversity and detection. The raw DNA data in association to environmental descriptors of metabarcoding studies are made available in public sequence read archives. While this is potentially a valuable source of information for the investigation of Fungi across diverse environmental conditions, the annotation used to describe environment is heterogenous. Moreover, a uniform processing pipeline still needs to be applied to the available raw DNA data. Hence, a comprehensive framework to analyses these data in a large context is still lacking. We introduce the MycoDiversity DataBase, a database which includes public fungal metabarcoding data of environmental samples for the study of biodiversity patterns of Fungi. The framework we propose will contribute to our understanding of fungal biodiversity and aims to become a valuable source for large-scale analyses of patterns in space and time, in addition to assisting evolutionary and ecological research on Fungi.	26172210	Tree diversity and species identity effects on soil fungi, protists and animals are context dependent.	Plant species richness and the presence of certain influential species (sampling effect) drive the stability and functionality of ecosystems as well as primary production and biomass of consumers. However, little is known about these floristic effects on richness and community composition of soil biota in forest habitats owing to methodological constraints. We developed a DNA metabarcoding approach to identify the major eukaryote groups directly from soil with roughly species-level resolution. Using this method, we examined the effects of tree diversity and individual tree species on soil microbial biomass and taxonomic richness of soil biota in two experimental study systems in Finland and Estonia and accounted for edaphic variables and spatial autocorrelation. Our analyses revealed that the effects of tree diversity and individual species on soil biota are largely context dependent. Multiple regression and structural equation modelling suggested that biomass, soil pH, nutrients and tree species directly affect richness of different taxonomic groups. The community composition of most soil organisms was strongly correlated due to similar response to environmental predictors rather than causal relationships. On a local scale, soil resources and tree species have stronger effect on diversity of soil biota than tree species richness per se.																																							
MGYS00001192	Bioelectrochemical BTEX removal at different voltages: assessment of the degradation and characterization of the microbial communities	BTEX compounds (Benzene, Toluene, Ethylbenzene and Xylenes) are toxic hydrocarbons that can be found in groundwater due to accidental spills. Bioelectrochemical systems (BES) are an innovative technology to stimulate the anaerobic degradation of hydrocarbons. In this work, single chamber BESs were used to assess the degradation of a BTEX mixture at different applied voltages (0.8 V, 1.0 V, 1.2 V) between the electrodes. At the end of the experiment the microbial communities were characterized by high throughput sequencing of the 16S rRNA gene. Hydrocarbon degradation was linked to current production and to sulfate reduction, at all the tested potentials. The highest current densities applied (about 200 mA/m2 with a maximum peak at 480 mA/m2) were observed when 0.8 V were. The application of an external voltage increased the removal of toluene, m-xylene and p-xylene. The highest removal rate constants at 0.8 V, calculated for toluene, m-xylene and p-xylene, were: 0.4 ± 0.1 days-1, 0.34 ± 0.09 days-1 and 0.16 ± 0.02 days-1, respectively).At the end of the experiment, the microbial communities were characterized by high throughput sequencing of the 16S rRNA gene. Microorganisms belonging to the families Desulfobulbaceae, Desulfuromonadaceae and Geobacteraceae were enriched on the anodes suggesting that both direct electron transfer and sulfur cycling occurred. The cathodic communities were dominated by the family Desulfomicrobiaceae that may be involved in hydrogen production.	root:Environmental:Terrestrial:Soil:Contaminated																																																
MGYS00001061	Oil contaminated soils Targeted Locus (Loci)	Surveying microbial communities in desert soils polluted by oil	root:Environmental:Terrestrial:Soil:Oil-contaminated																																																
